relative_path,filename,folder_hint,capture_at,primary_genre_guess,secondary_genre_guess,genre_confidence,duplicate_cluster_id,aesthetic_score,technical_score,uniqueness_score,ai_score,portfolio_role_guess,shortlist_flag,signature_flag
IMG_4417.jpg,IMG_4417.jpg,TempExport,,other,,0.3,836341ddd4b4b393:0138386f,0.5066,0.6215,1.0,0.603,archive,False,False
IMG_4192.jpg,IMG_4192.jpg,TempExport,,other,,0.3,4f0e9fdfae991887:e3c30707,0.6406,0.405,1.0,0.6025,archive,False,False
IMG_4050.jpg,IMG_4050.jpg,TempExport,,other,,0.3,c04958cc232d6f4e:78280c04,0.6403,0.3996,1.0,0.601,archive,False,False
IMG_4436.jpg,IMG_4436.jpg,TempExport,,other,,0.3,8442389894e4c1c4:0000044c,0.4996,0.6237,1.0,0.6008,archive,False,False
IMG_4432.jpg,IMG_4432.jpg,TempExport,,other,,0.3,ff1696c7c7cfdfda:7f020373,0.5236,0.5842,1.0,0.6005,archive,False,False
IMG_4379.jpg,IMG_4379.jpg,TempExport,,other,,0.3,0cd4c8d1d3b53524:00407e7c,0.5111,0.6036,1.0,0.6003,archive,False,False
IMG_4194.jpg,IMG_4194.jpg,TempExport,,other,,0.3,e6e7ebee279a9494:33033b03,0.617,0.432,1.0,0.5998,archive,False,False
IMG_4094.jpg,IMG_4094.jpg,TempExport,,other,,0.3,1b37b1e165a4cecf:01031c38,0.5016,0.6117,1.0,0.5986,archive,False,False
IMG_4409.jpg,IMG_4409.jpg,TempExport,,other,,0.3,f536c6939397ce80:ff000373,0.5074,0.6025,1.0,0.5986,archive,False,False
IMG_4148.jpg,IMG_4148.jpg,TempExport,,other,,0.3,949687a5b74fd83f:00000010,0.6151,0.4285,1.0,0.5982,archive,False,False
IMG_4399.jpg,IMG_4399.jpg,TempExport,,other,,0.3,fe334b5b73134b49:ff010129,0.4866,0.6293,1.0,0.597,archive,False,False
IMG_5261.jpg,IMG_5261.jpg,TempExport,,other,,0.3,16c6c6de9a929e98:030323c3,0.4618,0.6674,1.0,0.5966,archive,False,False
IMG_4124.jpg,IMG_4124.jpg,TempExport,,other,,0.3,5b191952d6b7e70f:01000800,0.5914,0.4596,1.0,0.5965,archive,False,False
IMG_4167.jpg,IMG_4167.jpg,TempExport,,other,,0.3,c2e3221e37bf3f3f:20309000,0.5081,0.5912,1.0,0.596,archive,False,False
IMG_4325.jpg,IMG_4325.jpg,TempExport,,other,,0.3,46182274d3d23232:8080dcfe,0.5215,0.5657,1.0,0.595,archive,False,False
IMG_4428.jpg,IMG_4428.jpg,TempExport,,other,,0.3,51a8a9a9ead2d2e2:00001414,0.4841,0.6239,1.0,0.5946,archive,False,False
IMG_4242.jpg,IMG_4242.jpg,TempExport,,other,,0.3,a534f4545459793a:15161efe,0.5404,0.5309,1.0,0.5939,archive,False,False
IMG_4266.jpg,IMG_4266.jpg,TempExport,,other,,0.3,263696a6b7737248:83030373,0.5436,0.5247,1.0,0.5936,archive,False,False
IMG_4046.jpg,IMG_4046.jpg,TempExport,,other,,0.3,0e0c0e1a3b0f0d85:8306020f,0.4937,0.6034,1.0,0.5933,archive,False,False
IMG_4421.jpg,IMG_4421.jpg,TempExport,,other,,0.3,1b739bab2727878f:030359d1,0.5214,0.5589,1.0,0.5933,archive,False,False
IMG_4283.jpg,IMG_4283.jpg,TempExport,,other,,0.3,6e3667c6d60f1f1e:00070373,0.512,0.5713,1.0,0.5926,archive,False,False
IMG_4378.jpg,IMG_4378.jpg,TempExport,,other,,0.3,06d4c0c9d3f13434:00007e7d,0.5095,0.5729,1.0,0.592,archive,False,False
IMG_4090.jpg,IMG_4090.jpg,TempExport,,other,,0.3,3575b2b0923b3f5e:00105800,0.5426,0.5149,1.0,0.5908,archive,False,False
IMG_4377.jpg,IMG_4377.jpg,TempExport,,other,,0.3,04d4c8c1d3b53524:00607e7d,0.5053,0.5747,1.0,0.5908,archive,False,False
IMG_4093.jpg,IMG_4093.jpg,TempExport,,other,,0.3,9393b1a136d4cfcf:01011c10,0.4885,0.6002,1.0,0.5905,archive,False,False
IMG_4089.jpg,IMG_4089.jpg,TempExport,,other,,0.3,1312b3b295b13f3e:80805858,0.5435,0.5079,1.0,0.5894,archive,False,False
IMG_4395.jpg,IMG_4395.jpg,TempExport,,other,,0.3,4a48d3d2b62c3939:00203878,0.4724,0.6202,1.0,0.589,archive,False,False
IMG_4292.jpg,IMG_4292.jpg,TempExport,,other,,0.3,89b537233325090b:415091b9,0.4497,0.6546,1.0,0.5885,archive,False,False
IMG_4393.jpg,IMG_4393.jpg,TempExport,,other,,0.3,76a666d2d287be28:0003337b,0.4749,0.6137,1.0,0.5884,archive,False,False
IMG_4126.jpg,IMG_4126.jpg,TempExport,,other,,0.3,299999525ac1e7a7:00000c00,0.5602,0.4761,1.0,0.5881,archive,False,False
IMG_4459.jpg,IMG_4459.jpg,TempExport,,other,,0.3,2b13696894434380:ff010104,0.4612,0.6325,1.0,0.5876,archive,False,False
IMG_4374.jpg,IMG_4374.jpg,TempExport,,other,,0.3,04d4c8c1d3b52564:00607c7c,0.5031,0.5638,1.0,0.5872,archive,False,False
